SiteID,SensorID,SensorName,StartDate,EndDate,DataType,UpperDepth,LowerDepth,Calibrated,Units,TotalDays,IsActive,NumGaps,TotalGapDays,Gapiness,MinimumValue,MaximumValue,MeanValue,StandardDeviation,HarvestDate
opSID_15178,243865,95cm PAW,NA,NA,PAW,95,95,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,243858,25cm PAW,NA,NA,PAW,25,25,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,243859,35cm PAW,NA,NA,PAW,35,35,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,243860,45cm PAW,NA,NA,PAW,45,45,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,243861,55cm PAW,NA,NA,PAW,55,55,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,243862,65cm PAW,NA,NA,PAW,65,65,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,243863,75cm PAW,NA,NA,PAW,75,75,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,243864,85cm PAW,NA,NA,PAW,85,85,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,224333,Rain,NA,NA,Rainfall,0,0,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233018,EnvPro_Salinity_10cm,NA,NA,Salinity,10,10,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233019,EnvPro_Salinity_20cm,NA,NA,Salinity,20,20,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233020,EnvPro_Salinity_30cm,NA,NA,Salinity,30,30,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233021,EnvPro_Salinity_40cm,NA,NA,Salinity,40,40,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233022,EnvPro_Salinity_50cm,NA,NA,Salinity,50,50,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233023,EnvPro_Salinity_60cm,NA,NA,Salinity,60,60,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233024,EnvPro_Salinity_70cm,NA,NA,Salinity,70,70,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233025,EnvPro_Salinity_80cm,NA,NA,Salinity,80,80,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233027,EnvPro_Temp_10cm,NA,NA,Soil-Temperature,10,10,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233028,EnvPro_Temp_20cm,NA,NA,Soil-Temperature,20,20,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233029,EnvPro_Temp_30cm,NA,NA,Soil-Temperature,30,30,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233030,EnvPro_Temp_40cm,NA,NA,Soil-Temperature,40,40,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233009,EnvPro_Moisture_10cm,NA,NA,Soil-Moisture,10,10,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233010,EnvPro_Moisture_20cm,NA,NA,Soil-Moisture,20,20,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233011,EnvPro_Moisture_30cm,NA,NA,Soil-Moisture,30,30,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233012,EnvPro_Moisture_40cm,NA,NA,Soil-Moisture,40,40,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233013,EnvPro_Moisture_50cm,NA,NA,Soil-Moisture,50,50,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233014,EnvPro_Moisture_60cm,NA,NA,Soil-Moisture,60,60,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233015,EnvPro_Moisture_70cm,NA,NA,Soil-Moisture,70,70,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233016,EnvPro_Moisture_80cm,NA,NA,Soil-Moisture,80,80,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233031,EnvPro_Temp_50cm,NA,NA,Soil-Temperature,50,50,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233032,EnvPro_Temp_60cm,NA,NA,Soil-Temperature,60,60,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233033,EnvPro_Temp_70cm,NA,NA,Soil-Temperature,70,70,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233034,EnvPro_Temp_80cm,NA,NA,Soil-Temperature,80,80,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233039,TBSHT01_Humidity,NA,NA,Humidity,0,0,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15178,233040,TBSHT01_Temp,NA,NA,Temperature,0,0,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,245011,10cm PAW,NA,NA,PAW,10,10,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,245005,25cm PAW,NA,NA,PAW,25,25,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,245006,35cm PAW,NA,NA,PAW,35,35,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,245007,45cm PAW,NA,NA,PAW,45,45,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,245008,55cm PAW,NA,NA,PAW,55,55,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,245010,75cm PAW,NA,NA,PAW,75,75,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,245012,85cm PAW,NA,NA,PAW,85,85,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,245004,95cm PAW,NA,NA,PAW,95,95,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,245009,65cm PAW,NA,NA,PAW,65,65,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,224358,Rain,NA,NA,Rainfall,0,0,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233051,EnvPro_Salinity_10cm,NA,NA,Salinity,10,10,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233052,EnvPro_Salinity_20cm,NA,NA,Salinity,20,20,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233053,EnvPro_Salinity_30cm,NA,NA,Salinity,30,30,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233054,EnvPro_Salinity_40cm,NA,NA,Salinity,40,40,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233055,EnvPro_Salinity_50cm,NA,NA,Salinity,50,50,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233056,EnvPro_Salinity_60cm,NA,NA,Salinity,60,60,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233057,EnvPro_Salinity_70cm,NA,NA,Salinity,70,70,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233058,EnvPro_Salinity_80cm,NA,NA,Salinity,80,80,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233060,EnvPro_Temp_10cm,NA,NA,Soil-Temperature,10,10,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233061,EnvPro_Temp_20cm,NA,NA,Soil-Temperature,20,20,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233062,EnvPro_Temp_30cm,NA,NA,Soil-Temperature,30,30,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233063,EnvPro_Temp_40cm,NA,NA,Soil-Temperature,40,40,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233042,EnvPro_Moisture_10cm,NA,NA,Soil-Moisture,10,10,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233043,EnvPro_Moisture_20cm,NA,NA,Soil-Moisture,20,20,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233044,EnvPro_Moisture_30cm,NA,NA,Soil-Moisture,30,30,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233045,EnvPro_Moisture_40cm,NA,NA,Soil-Moisture,40,40,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233046,EnvPro_Moisture_50cm,NA,NA,Soil-Moisture,50,50,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233047,EnvPro_Moisture_60cm,NA,NA,Soil-Moisture,60,60,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233048,EnvPro_Moisture_70cm,NA,NA,Soil-Moisture,70,70,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233049,EnvPro_Moisture_80cm,NA,NA,Soil-Moisture,80,80,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233064,EnvPro_Temp_50cm,NA,NA,Soil-Temperature,50,50,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233065,EnvPro_Temp_60cm,NA,NA,Soil-Temperature,60,60,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233066,EnvPro_Temp_70cm,NA,NA,Soil-Temperature,70,70,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233067,EnvPro_Temp_80cm,NA,NA,Soil-Temperature,80,80,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233072,Humidity,NA,NA,Humidity,0,0,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15180,233073,Temp,NA,NA,Temperature,0,0,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,252091,10cm PAW,NA,NA,PAW,10,10,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,243468,25cm PAW,NA,NA,PAW,25,25,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,243469,35cm PAW,NA,NA,PAW,35,35,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,243470,45cm PAW,NA,NA,PAW,45,45,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,243471,55cm PAW,NA,NA,PAW,55,55,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,243472,65cm PAW,NA,NA,PAW,65,65,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,243480,85cm PAW,NA,NA,PAW,85,85,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,243473,75cm PAW,NA,NA,PAW,75,75,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,243481,95cm PAW,NA,NA,PAW,95,95,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,224382,Rain,NA,NA,Rainfall,0,0,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233108,EnvPro_Moisture_10cm,NA,NA,Soil-Moisture,10,10,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233109,EnvPro_Moisture_20cm,NA,NA,Soil-Moisture,20,20,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233110,EnvPro_Moisture_30cm,NA,NA,Soil-Moisture,30,30,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233111,EnvPro_Moisture_40cm,NA,NA,Soil-Moisture,40,40,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233112,EnvPro_Moisture_50cm,NA,NA,Soil-Moisture,50,50,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233113,EnvPro_Moisture_60cm,NA,NA,Soil-Moisture,60,60,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233114,EnvPro_Moisture_70cm,NA,NA,Soil-Moisture,70,70,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233115,EnvPro_Moisture_80cm,NA,NA,Soil-Moisture,80,80,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233117,EnvPro_Salinity_10cm,NA,NA,Salinity,10,10,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233118,EnvPro_Salinity_20cm,NA,NA,Salinity,20,20,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233119,EnvPro_Salinity_30cm,NA,NA,Salinity,30,30,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233120,EnvPro_Salinity_40cm,NA,NA,Salinity,40,40,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233121,EnvPro_Salinity_50cm,NA,NA,Salinity,50,50,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233122,EnvPro_Salinity_60cm,NA,NA,Salinity,60,60,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233123,EnvPro_Salinity_70cm,NA,NA,Salinity,70,70,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233124,EnvPro_Salinity_80cm,NA,NA,Salinity,80,80,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233125,EPS80F01_Temp,NA,NA,Temperature,0,0,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233126,EnvPro_Temp_10cm,NA,NA,Soil-Temperature,10,10,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233127,EnvPro_Temp_20cm,NA,NA,Soil-Temperature,20,20,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233128,EnvPro_Temp_30cm,NA,NA,Soil-Temperature,30,30,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233129,EnvPro_Temp_40cm,NA,NA,Soil-Temperature,40,40,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233130,EnvPro_Temp_50cm,NA,NA,Soil-Temperature,50,50,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233131,EnvPro_Temp_60cm,NA,NA,Soil-Temperature,60,60,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233132,EnvPro_Temp_70cm,NA,NA,Soil-Temperature,70,70,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233133,EnvPro_Temp_80cm,NA,NA,Soil-Temperature,80,80,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233138,TBSHT01_Humidity,NA,NA,Humidity,0,0,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15182,233139,TBSHT01_Temp,NA,NA,Temperature,0,0,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,235505,10cm PAW,NA,NA,PAW,10,10,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,235506,25cm PAW,NA,NA,PAW,25,25,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,235507,35cm PAW,NA,NA,PAW,35,35,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,235508,45cm PAW,NA,NA,PAW,45,45,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,235509,55cm PAW,NA,NA,PAW,55,55,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,235510,65cm PAW,NA,NA,PAW,65,65,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,235511,75cm PAW,NA,NA,PAW,75,75,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,235512,85cm PAW,NA,NA,PAW,85,85,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,235513,95cm PAW,NA,NA,PAW,95,95,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,224406,Rain,NA,NA,Rainfall,0,0,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228966,EnvPro_Moisture_80cm,NA,NA,Soil-Moisture,80,80,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228967,EnvPro_Moisture_10cm,NA,NA,Soil-Moisture,10,10,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228968,EnvPro_Moisture_20cm,NA,NA,Soil-Moisture,20,20,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228969,EnvPro_Moisture_30cm,NA,NA,Soil-Moisture,30,30,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228970,EnvPro_Moisture_40cm,NA,NA,Soil-Moisture,40,40,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228971,EnvPro_Moisture_50cm,NA,NA,Soil-Moisture,50,50,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228972,EnvPro_Moisture_60cm,NA,NA,Soil-Moisture,60,60,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228973,EnvPro_Moisture_70cm,NA,NA,Soil-Moisture,70,70,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228976,EnvPro_Salinity_80cm,NA,NA,Salinity,80,80,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228977,EnvPro_Salinity_10cm,NA,NA,Salinity,10,10,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228978,EnvPro_Salinity_20cm,NA,NA,Salinity,20,20,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228979,EnvPro_Salinity_30cm,NA,NA,Salinity,30,30,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228980,EnvPro_Salinity_40cm,NA,NA,Salinity,40,40,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228981,EnvPro_Salinity_50cm,NA,NA,Salinity,50,50,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228982,EnvPro_Salinity_60cm,NA,NA,Salinity,60,60,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228983,EnvPro_Salinity_70cm,NA,NA,Salinity,70,70,TRUE,dS/cm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228984,EPS80F01_Temp,NA,NA,Temperature,0,0,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228985,EnvPro_Temp_80cm,NA,NA,Soil-Temperature,80,80,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228986,EnvPro_Temp_10cm,NA,NA,Soil-Temperature,10,10,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228987,EnvPro_Temp_20cm,NA,NA,Soil-Temperature,20,20,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228988,EnvPro_Temp_30cm,NA,NA,Soil-Temperature,30,30,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228989,EnvPro_Temp_40cm,NA,NA,Soil-Temperature,40,40,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228990,EnvPro_Temp_50cm,NA,NA,Soil-Temperature,50,50,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228991,EnvPro_Temp_60cm,NA,NA,Soil-Temperature,60,60,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,228992,EnvPro_Temp_70cm,NA,NA,Soil-Temperature,70,70,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,233584,TBSHT01_Humidity,NA,NA,Humidity,0,0,TRUE,Percent,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15184,233585,TBSHT01_Temp,NA,NA,Temperature,0,0,TRUE,Degrees-Celcius,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_15190,235514,10cm PAW,NA,NA,PAW,10,10,TRUE,mm,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
